comment_id,sentence_idx_in_comment,sentence,label,source
8475,2,1% own the rest of us study world history.If a Alien race invaded the Earth would you not fight along side these other people.﻿,0,threat_corpus
8476,0,Only until I exterminate all the mosque erecting vermin in my homeland.,1,threat_corpus
8476,1,"only until then I will be the ""racist zealot"" you speak of.",0,threat_corpus
8476,2,And I will wave the flag of that title off and on the computer because I am no fucking hypocrite.,0,threat_corpus
8476,3,If your white I suggest you grow some balls and start protecting your people before we are a minority in our own countries.,0,threat_corpus
8477,0,Slipkot hate black men,0,threat_corpus
8477,1,"only 0,3% from blacks listen them",0,threat_corpus
8478,0,"WOW, that is some Fucked up bullshit logic right there..",0,threat_corpus
8478,1,"If that is the logic you use, I DO understand why you are so racist....",0,threat_corpus
8479,0,Harper Met with The Haitian President at The UN in New york.,0,threat_corpus
8479,1,i think he plans on letting more into Canada,0,threat_corpus
8480,0,"if you are more than 15 years old and you are writing thigs like that, you should kill yourself.",0,threat_corpus
8480,1,Seriously guys read it´s not bad!!,0,threat_corpus
8480,2,", you guys really need it.",0,threat_corpus
8481,0,"we Europeans want OUR LANDS BACK..the ONLY way it will happen is to VOTE for NATIONALISM = Germans vote NPD, Greeks vote GOLDEN DAWN, British vote BNP, French vote FRONT NATIONAL etc-etc..it's still NOT TOO LATE if we ACT NOW.",0,threat_corpus
8482,0,"For a 19 y/o swede, I can honestly say that I am fucking scared.",0,threat_corpus
8482,1,"In Sweden they are building mosques all over, every city, etc..",0,threat_corpus
8482,2,"I want to live a long and healthy life, I don't want any muslims or islamic people where I live.",0,threat_corpus
8482,3,"They are destryoing our country from within, and our corrupt and weak government are so afraid..",0,threat_corpus
8482,4,Our government acecpt refugees in numbers of thousands and thousands every year.,0,threat_corpus
8482,5,Sweden is about to collapse.,0,threat_corpus
8482,6,"And yet, people still support immigration.",0,threat_corpus
8482,7,They have no idea....,0,threat_corpus
8483,0,It is so shallow that you think muslims are destroying your country..,0,threat_corpus
8483,1,"You are just so full of hate, you don't want different people where you life.",0,threat_corpus
8483,2,Don't you see this is EXACTLY same intolerance what you accuse these muslims of!,0,threat_corpus
8483,3,"Your hate fuels their hate, it is a vicious circle YOU yourself are the cause of.",0,threat_corpus
8483,4,More intolerance does NOT solve this issue..,0,threat_corpus
8484,0,Don't you realize that white people are fucking terrified to do anything against any non-whites straight out of fear for rejection in society?,0,threat_corpus
8484,1,How many people do you know that actively speak out against race mixing and immigration?,0,threat_corpus
8484,2,"If you KNEW any, they're probably in jail right now or hiding from all the death threats they got.",0,threat_corpus
8484,3,It's ok to be racist as long as you're not white.,0,threat_corpus
8484,4,The traitors need to go before you deal with the actual problems.,0,threat_corpus
8485,0,That's exactly why white people need to come together and unite.,0,threat_corpus
8485,1,"I'm no even caucasian, I'm Hispanic.",0,threat_corpus
8485,2,But because my skin is white I know what the white man goes through.,0,threat_corpus
8485,3,I also see how disunited whites are.,0,threat_corpus
8485,4,In England they're united.,0,threat_corpus
8485,5,Maybe cause over there they don't give a fuck any more about what coloured people think,0,threat_corpus
8486,0,Hispanics basically fall under caucasian.,0,threat_corpus
8486,1,"I know what you mean, I'm japanese and I feel ill just thinking about the situations you're put through.",0,threat_corpus
8486,2,"You have ""minorities"" that get protected by all these affirmative action and nationalist movements while white people don't have anything.",0,threat_corpus
8486,3,I'd be terrified if I was in their shoes.,0,threat_corpus
8486,4,Thankfully immigrants only comprise around 1% of Nihon Koku's population and there is no affirmative action so I'll never go through any of that.,0,threat_corpus
8486,5,Best of luck to ya.,0,threat_corpus
8487,0,And if the west was really at war with Islam we would have nuked mecca and medina.,1,threat_corpus
8487,1,So yes we are putting up with your shit.,0,threat_corpus
8487,2,"it's ok, soon the white man will wake up and then you will fear to even say the name mohamed.",0,threat_corpus
8488,0,"I'm against Islam because it is written that even if an angel comes from heaven preaching a different gospel, accursed he is, and Satan dresses up as an angel of light so that he may deceive.",0,threat_corpus
8488,1,These words where written 600 years before mohamed.,0,threat_corpus
8488,2,"So when Christians first came across Islam, they rejected it completely because we recognized it for the Satanic message it is.",0,threat_corpus
8488,3,"So you see, it wasn't the angel Gabriel who dictated the koran to mohamed.",0,threat_corpus
8488,4,it was Satan,0,threat_corpus
8489,0,It was never God's final revelation to man because Jesus is the final revelation.,0,threat_corpus
8489,1,"He is God, Always has been, is, and always will.",0,threat_corpus
8489,2,On Judgement Day you will be very surprised to find Jesus sitting on the heavenly throne.,0,threat_corpus
8489,3,Islam is one of Satan's greatest lies.,0,threat_corpus
8489,4,I'm not like other Christians who try to mask their hate for Islam.,0,threat_corpus
8489,5,I just told you exactly why I hate it.,0,threat_corpus
8489,6,Satan created Islam and wrote the koran,0,threat_corpus
8490,0,Agree with what you say but I am referring to the likes of what is shown in that video above.There will never be outright Civil war because the situation will be controlled long before that happens.,0,threat_corpus
8490,1,The moment JIHADIS start running around with automatic weapons is when martial law would be declared and that would be the end for them.,1,threat_corpus
8491,0,Be good if you studied a little history and actually did some research.,0,threat_corpus
8491,1,Did it ever cross you small brain that the people who run the world want conflict.,0,threat_corpus
8491,2,Its assholes like you who fuck it all up with your big talk and small minds.,0,threat_corpus
8492,0,what are the music please ?﻿,0,threat_corpus
8493,0,Gortoz A Ran-J Attends (by Hans Zimmer),0,threat_corpus
8494,0,i know this one but the others ?,0,threat_corpus
8495,0,Listen All..Dont ever forget History.,0,threat_corpus
8495,1,These are Nations that were occupied by Islamic forces.,0,threat_corpus
8495,2,"Greece, Spain, Italy, France, Russia, Eastern Europe, The Balkans..The European forces kicked their ugly asses back to the Arab shit holes where they started and created Israel as a nail in Islams coffin.",0,threat_corpus
8495,3,THE BEST thing that could happen to Europe is if the current Islamic residents take up arms.,0,threat_corpus
8495,4,They will IMMEDIATELY be either killed or expelled.,0,threat_corpus
8495,5,Europe will NEVER be occupied by Islam again.,0,threat_corpus
8496,0,"WHITE PRIDE WORLD WIDE ,,,,88 FROM SCOTLAND ...CAN SOME TELL WHAT THE MUSIC IS TO THIS VID ,,,GOOD VID BY THE WAY SHOCKS AND GETS MESSAGE ACROSS WHAT WE NEED",0,threat_corpus
8497,0,"What`s the nigger and raghead situation like in Scotland .Tolerable, or getting bad?",0,threat_corpus
8498,0,the jews are the driving force behind multi-kulti,0,threat_corpus
8499,0,This is gonna be a blast if stuff turns out this way.,0,threat_corpus
8499,1,1) Finish all of my schooling,0,threat_corpus
8499,2,"2) Serve in the Australian military, hopefully in Special Forces",0,threat_corpus
8499,3,3) Return to Europe,0,threat_corpus
8499,4,4) Clean my dad's assault rifles,0,threat_corpus
8499,5,5) Hose down the ghettos with some 7.62!,0,threat_corpus
8500,0,They have suicide bombers.,0,threat_corpus
8500,1,i think if we want to save western civilization we going to need some Anders Behring Breivik's to take them out.,1,threat_corpus
8500,2,I live in America and i've entertained the thought of Doing what Anders did to a few mosque.,0,threat_corpus
8501,0,"Yeah,I made the comment that Breivik wasted his effort after his act .It was wrong and against the wrong people .If he had taken a mosque or 2 out Breivik would have been a White Nationalist hero .It also could have started something in Norway where their army would have had to be brought out to take control .That is what is needed ---A SPARK !",0,threat_corpus
8501,1,".But even now he is highly thought of by the Russian White Nationalists .I`m not saying to do it ,but if someone wanted to ---start with mosques !!",0,threat_corpus
8502,0,What about your gov?,0,threat_corpus
8502,1,They are afraid or do it specially?,0,threat_corpus
8502,2,Don't understand how they could done it.,0,threat_corpus
8503,0,If you cannot get members of your armed forces to stand with you ---you must contact White Nationalists in Russia to help you and PAY THEM .A lot of them haven`t got proper jobs and would like your money .They will come to areas you want and KILL FUCKING RAGHEADS for you .What you really need is a coup against your fucking TRAITOR CUNT GOVERNMENT !,0,threat_corpus
8503,1,Swedes have told me in the past that they would PAY Russian Nationalists to clear up areas where they live -------DO IT !!!!!,0,threat_corpus
8504,0,1) it was AFRICAN slaveholders selling slaves to Europeans.,0,threat_corpus
8504,1,"And if niggers are worth a cent in the modern multicultural world, it's all thanks to Whites bringing them over to America, if not, they would've always remained in their shitholes.",0,threat_corpus
8504,2,"2) I don't think any good White Man would rape a nigger, it'd be considered beastiality.",0,threat_corpus
8504,3,"3) White Man's slumber is soon to be over, then all these bastards will discover they got themselves in a mousetrap by moving to our countries.",0,threat_corpus
8505,0,I could send the time disputing and arguing with you about your hate filled bullshit statement.,0,threat_corpus
8505,1,But why bother.,0,threat_corpus
8505,2,You are nothing more than an ignorant CUNT with zero intelligence.,0,threat_corpus
8505,3,Go fuck yourself moron.,0,threat_corpus
8506,0,"You not having the time to argue with me, that's bullshit.",0,threat_corpus
8506,1,"I'm way sure I've got more things to do in my days than you have, yet I have the time to do the double if requested.",0,threat_corpus
8506,2,"Fact is, you wouldn't even find the words to build a solid argument with me.",0,threat_corpus
8506,3,That's shown by the need you have to use insults over insults: that's the only way you can try and silence somebody.,0,threat_corpus
8506,4,"Fuck off, my voice will FOREVER be louder than yours.",0,threat_corpus
8506,5,I'm happy you don't place me amidst the masses YOU deem intelligent!,0,threat_corpus
8507,0,"The penis MYTH is old, as the only long and hard thing on a nigger is first grade.",0,threat_corpus
8507,1,"It's probably because those beasts have the habit (just like monkeys!) to steal everything off people, so women have to chase them to get their things back.",0,threat_corpus
8507,2,"I wouldn't let my woman go to the supermarket in a nigger-populated zone, too many hungry parasites around!",0,threat_corpus
8507,3,"I'd say it's more like the opposite, with niggers wanting our beautiful White women so much THEY'D RAPE TO HAVE ONE!",0,threat_corpus
8508,0,And they dont want to fuck their own kind,0,threat_corpus
8509,0,"White men date more often interracially than white women, and besides - Interracial marriages are too low to be any serious concern.",0,threat_corpus
8509,1,Black crime levels are the issue,0,threat_corpus
8509,2,"as for ""great black penis"", the myth expossed very graphically;",0,threat_corpus
8509,3,encyclopediadramatica.se/The_G­reat_Black_Dick_Hoax,0,threat_corpus
8509,4,"African blacks, according andrologists posses one of the smallest penises.",0,threat_corpus
8509,5,"The only smaller sizes than u are found in India, Pakistan and N Korea",0,threat_corpus
